sample_type,sample_num,replicate,nm_938.8510000000001,nm_943.335,nm_947.8610000000001,nm_952.429,nm_957.038,nm_961.687,nm_966.3760000000001,nm_971.105,nm_975.872,nm_980.678,nm_985.52,nm_990.4,nm_995.316,nm_1000.268,nm_1005.255,nm_1010.2769999999999,nm_1015.332,nm_1020.421,nm_1025.542,nm_1030.6960000000001,nm_1035.881,nm_1041.097,nm_1046.343,nm_1051.619,nm_1056.924,nm_1062.258,nm_1067.619,nm_1073.008,nm_1078.424,nm_1083.865,nm_1089.3319999999999,nm_1094.8239999999998,nm_1100.3410000000001,nm_1105.881,nm_1111.444,nm_1117.029,nm_1122.637,nm_1128.266,nm_1133.915,nm_1139.585,nm_1145.274,nm_1150.982,nm_1156.7089999999998,nm_1162.453,nm_1168.214,nm_1173.992,nm_1179.785,nm_1185.594,nm_1191.4180000000001,nm_1197.255,nm_1203.106,nm_1208.97,nm_1214.847,nm_1220.735,nm_1226.634,nm_1232.5439999999999,nm_1238.463,nm_1244.392,nm_1250.33,nm_1256.275,nm_1262.228,nm_1268.188,nm_1274.155,nm_1280.127,nm_1286.104,nm_1292.085,nm_1298.0710000000001,nm_1304.06,nm_1310.0510000000002,nm_1316.045,nm_1322.04,nm_1328.036,nm_1334.0320000000002,nm_1340.0279999999998,nm_1346.023,nm_1352.016,nm_1358.007,nm_1363.996,nm_1369.9820000000002,nm_1375.963,nm_1381.94,nm_1387.912,nm_1393.878,nm_1399.838,nm_1405.79,nm_1411.736,nm_1417.6729999999998,nm_1423.601,nm_1429.521,nm_1435.43,nm_1441.329,nm_1447.2160000000001,nm_1453.092,nm_1458.9560000000001,nm_1464.807,nm_1470.644,nm_1476.467,nm_1482.275,nm_1488.068,nm_1493.845,nm_1499.606,nm_1505.349,nm_1511.075,nm_1516.7820000000002,nm_1522.471,nm_1528.14,nm_1533.7879999999998,nm_1539.4160000000002,nm_1545.023,nm_1550.608,nm_1556.17,nm_1561.71,nm_1567.225,nm_1572.7160000000001,nm_1578.182,nm_1583.6229999999998,nm_1589.0379999999998,nm_1594.425,nm_1599.786,nm_1605.118,nm_1610.422,nm_1615.6970000000001,nm_1620.943,nm_1626.1570000000002,nm_1631.3410000000001,nm_1636.494,nm_1641.614,nm_1646.701
PS,16,3,0.839723926,0.813650307,0.910276074,0.936349693,0.946319018,0.961656442,0.934432515,1,0.964340491,0.985046012,0.960506135,0.95398773,0.976993865,0.932515337,0.943634969,0.967407975,0.926763804,0.939800613,0.922546012,0.922929448,0.935966258,0.925230061,0.925230061,0.946702454,0.935966258,0.941717791,0.958588957,0.92446319,0.933665644,0.928297546,0.954371166,0.937116564,0.910276074,0.927147239,0.891871166,0.902607362,0.876917178,0.852760736,0.781441718,0.649923313,0.444018405,0.16142638,0.002684049,0,0.235812883,0.440184049,0.550996933,0.613113497,0.646088957,0.655291411,0.632285276,0.583588957,0.5625,0.496165644,0.465874233,0.465107362,0.461656442,0.536042945,0.59892638,0.658358896,0.712806748,0.752300613,0.804064417,0.79601227,0.821319018,0.833972393,0.849309816,0.846242331,0.854294479,0.832055215,0.876533742,0.848542945,0.849693252,0.850076687,0.820935583,0.832822086,0.852760736,0.82553681,0.817101227,0.808282209,0.80291411,0.779907975,0.770705521,0.746165644,0.73696319,0.736579755,0.681748466,0.686349693,0.616564417,0.600076687,0.55904908,0.518788344,0.503834356,0.483128834,0.469708589,0.449003067,0.417944785,0.428680982,0.4375,0.450153374,0.473542945,0.481211656,0.480828221,0.532592025,0.537960123,0.583972393,0.603527607,0.608895706,0.60851227,0.629217791,0.630368098,0.608895706,0.630751534,0.67446319,0.659125767,0.667177914,0.69440184,0.691334356,0.670245399,0.699003067,0.715107362,0.702453988,0.716257669,0.749233129,0.745398773,0.737346626,0.738880368,0.737346626
PS,18,1,0.946596244,0.963615023,0.975938967,0.982981221,0.98943662,0.993544601,0.998826291,0.997652582,0.997065728,0.997065728,0.995892019,1,0.992957746,0.993544601,0.990023474,0.987089202,0.985328638,0.978286385,0.977112676,0.978873239,0.975352113,0.973591549,0.976525822,0.970657277,0.973004695,0.975938967,0.973004695,0.977699531,0.976525822,0.980633803,0.978873239,0.977699531,0.973591549,0.965375587,0.963615023,0.952464789,0.92899061,0.891431925,0.835680751,0.742370892,0.563380282,0.299295775,0.049882629,0,0.174295775,0.425469484,0.58685446,0.656690141,0.695422535,0.719483568,0.717723005,0.681338028,0.625586854,0.574530516,0.526408451,0.497065728,0.496478873,0.54870892,0.616784038,0.694835681,0.752347418,0.804577465,0.83685446,0.856220657,0.879694836,0.890258216,0.904929577,0.910798122,0.920774648,0.92370892,0.929577465,0.930164319,0.929577465,0.92370892,0.913732394,0.917840376,0.920187793,0.911384977,0.900821596,0.898474178,0.894953052,0.887910798,0.865610329,0.845657277,0.843896714,0.845657277,0.840962441,0.812793427,0.770539906,0.723591549,0.688967136,0.650234742,0.613262911,0.595657277,0.594483568,0.576877934,0.547535211,0.533450704,0.556924883,0.572769953,0.572183099,0.578051643,0.590375587,0.607394366,0.63556338,0.661384977,0.678403756,0.689553991,0.703638498,0.71185446,0.717723005,0.723004695,0.730633803,0.74471831,0.755868545,0.762910798,0.775234742,0.789319249,0.794014085,0.799882629,0.806338028,0.806924883,0.819248826,0.835680751,0.841549296,0.835680751,0.843896714,0.83685446
PS,18,2,0.705596107,0.639902676,0.829683698,0.876723439,0.888077859,0.915652879,0.862935929,1,0.922141119,0.97161395,0.924574209,0.909164639,0.96431468,0.875101379,0.900243309,0.95052717,0.880778589,0.915652879,0.873479319,0.882400649,0.906731549,0.887266829,0.889699919,0.930251419,0.911597729,0.922141119,0.95701541,0.888077859,0.908353609,0.891321979,0.95296026,0.925385239,0.871046229,0.915652879,0.853203569,0.885644769,0.866991079,0.866180049,0.776155718,0.639902676,0.438767234,0.152473642,0.03163017,0,0.272506083,0.462287105,0.579886456,0.653690187,0.698296837,0.695863747,0.664233577,0.608272506,0.625304136,0.535279805,0.512570965,0.517437145,0.485806975,0.566909976,0.624493106,0.678832117,0.734793187,0.769667478,0.841038118,0.809407948,0.841038118,0.859691809,0.878345499,0.869424169,0.877534469,0.833738848,0.922952149,0.866180049,0.875101379,0.893755069,0.833738848,0.855636659,0.901054339,0.852392539,0.855636659,0.846715328,0.848337388,0.814274128,0.824817518,0.797242498,0.793998378,0.794809408,0.710462287,0.763179238,0.677210057,0.695863747,0.654501217,0.609083536,0.608272506,0.587185726,0.571776156,0.549067315,0.515815085,0.536901865,0.526358475,0.536901865,0.581508516,0.583941606,0.566098946,0.648824006,0.635847526,0.707218167,0.724249797,0.721005677,0.721816707,0.746147607,0.740470397,0.692619627,0.726682887,0.804541768,0.758313058,0.762368208,0.811841038,0.791565288,0.746147607,0.796431468,0.827250608,0.795620438,0.814274128,0.877534469,0.864557989,0.849959448,0.858069749,0.861313869
PS,18,3,0.759210526,0.704605263,0.863157895,0.897368421,0.907236842,0.934868421,0.888815789,1,0.942763158,0.984210526,0.944736842,0.931578947,0.973684211,0.903947368,0.917105263,0.963157895,0.906578947,0.929605263,0.901973684,0.900657895,0.929605263,0.911842105,0.913157895,0.945394737,0.933552632,0.944078947,0.971052632,0.913157895,0.933552632,0.919736842,0.965789474,0.942763158,0.900657895,0.934210526,0.886184211,0.905921053,0.888815789,0.870394737,0.788157895,0.646052632,0.440131579,0.149342105,0.013157895,0,0.259210526,0.466447368,0.584868421,0.657894737,0.703289474,0.707894737,0.675,0.619078947,0.621710526,0.542105263,0.508552632,0.509868421,0.4875,0.572368421,0.632236842,0.688157895,0.749342105,0.788157895,0.857236842,0.8375,0.869078947,0.884210526,0.903289474,0.898026316,0.905921053,0.866447368,0.944078947,0.901315789,0.906578947,0.917105263,0.871710526,0.890131579,0.927631579,0.888815789,0.879605263,0.877631579,0.875,0.848026316,0.845394737,0.823684211,0.819078947,0.827631579,0.75,0.786184211,0.710526316,0.716447368,0.674342105,0.631578947,0.626973684,0.6,0.585526316,0.567763158,0.525657895,0.548684211,0.544078947,0.553947368,0.590789474,0.598026316,0.591447368,0.658552632,0.657236842,0.716447368,0.736842105,0.738157895,0.740789474,0.763815789,0.764473684,0.723684211,0.750657895,0.819736842,0.783552632,0.792763158,0.834868421,0.820394737,0.781578947,0.828289474,0.853289474,0.834210526,0.846052632,0.894078947,0.894078947,0.880263158,0.885526316,0.886184211
PS,19,1,0.951159951,0.959096459,0.974969475,0.982905983,0.99023199,1,0.992063492,0.994505495,0.995726496,0.995726496,0.992063492,0.992063492,0.986568987,0.981684982,0.987179487,0.981074481,0.974358974,0.967643468,0.962148962,0.95970696,0.957264957,0.954212454,0.956043956,0.955433455,0.956654457,0.954212454,0.952380952,0.959096459,0.956043956,0.962759463,0.956043956,0.954212454,0.946886447,0.943223443,0.931013431,0.922466422,0.898656899,0.863858364,0.811965812,0.715506716,0.543956044,0.286324786,0.047008547,0,0.161172161,0.393162393,0.541514042,0.598901099,0.631257631,0.652014652,0.64041514,0.600732601,0.545177045,0.492063492,0.446275946,0.423076923,0.424908425,0.475579976,0.545787546,0.621489621,0.687423687,0.733821734,0.774114774,0.796703297,0.824175824,0.833333333,0.847374847,0.856532357,0.868742369,0.871794872,0.876678877,0.872405372,0.878510379,0.871794872,0.864468864,0.868131868,0.868742369,0.862026862,0.851037851,0.842490842,0.838827839,0.827228327,0.805860806,0.77960928,0.771672772,0.761904762,0.751526252,0.72039072,0.668498168,0.62026862,0.575091575,0.537240537,0.498778999,0.48046398,0.471916972,0.452380952,0.412698413,0.391330891,0.402930403,0.405372405,0.395604396,0.393162393,0.398656899,0.413919414,0.435897436,0.457875458,0.471916972,0.474358974,0.476800977,0.481684982,0.489010989,0.48962149,0.497557998,0.506715507,0.525641026,0.534798535,0.55006105,0.564102564,0.571428571,0.573260073,0.57997558,0.592185592,0.605006105,0.615995116,0.618437118,0.620879121,0.622100122,0.614163614
PS,19,2,0.76235147,0.716072545,0.862414009,0.898061288,0.909318324,0.931832395,0.893683552,1,0.939962477,0.976860538,0.941213258,0.926203877,0.967479675,0.89931207,0.92057536,0.961851157,0.902439024,0.922451532,0.898686679,0.899937461,0.924327705,0.907442151,0.911819887,0.941213258,0.92808005,0.936835522,0.963101939,0.909318324,0.923702314,0.914946842,0.960600375,0.936835522,0.897435897,0.928705441,0.879299562,0.904315197,0.880550344,0.86366479,0.782363977,0.646654159,0.437148218,0.146341463,0.01438399,0,0.257661038,0.461538462,0.579111945,0.652908068,0.696060038,0.701063164,0.66916823,0.61163227,0.611006879,0.534709193,0.504690432,0.50343965,0.484677924,0.565978737,0.625390869,0.682301438,0.740462789,0.779237023,0.846779237,0.82739212,0.855534709,0.87054409,0.89180738,0.88492808,0.891181989,0.857410882,0.92808005,0.888680425,0.89180738,0.89931207,0.858661664,0.875547217,0.912445278,0.871794872,0.869918699,0.864290181,0.8630394,0.83427142,0.835522201,0.810506567,0.807379612,0.813633521,0.737335835,0.772357724,0.694809256,0.693558474,0.654158849,0.613508443,0.604752971,0.58286429,0.569731082,0.549718574,0.508442777,0.527829894,0.522826767,0.537210757,0.574108818,0.579737336,0.5684803,0.633520951,0.630393996,0.692307692,0.708567855,0.710444028,0.714821764,0.734834271,0.734208881,0.700437774,0.726078799,0.79111945,0.762976861,0.764227642,0.81300813,0.797998749,0.757973734,0.802376485,0.826141338,0.804252658,0.818011257,0.866791745,0.861788618,0.855534709,0.857410882,0.858661664
PS,19,3,0.710295291,0.643256185,0.834796488,0.873104549,0.889066241,0.924181963,0.865123703,1,0.932960894,0.975259377,0.93056664,0.912210694,0.966480447,0.876296887,0.903431764,0.956105347,0.883479649,0.916999202,0.877094972,0.88188348,0.917797287,0.89066241,0.897047087,0.936951317,0.92019154,0.929768555,0.968874701,0.897047087,0.913008779,0.900239425,0.952913009,0.928172386,0.88188348,0.92019154,0.864325619,0.897047087,0.87150838,0.865921788,0.78132482,0.643256185,0.441340782,0.150039904,0.02952913,0,0.268156425,0.458898643,0.577813248,0.657621708,0.699122107,0.693535515,0.664006385,0.609736632,0.620111732,0.537110934,0.511572227,0.516360734,0.483639266,0.570630487,0.625698324,0.681564246,0.736632083,0.774940144,0.845171588,0.814046289,0.844373504,0.863527534,0.88188348,0.88028731,0.882681564,0.833200319,0.926576217,0.873104549,0.882681564,0.897845172,0.843575419,0.86113328,0.904229848,0.860335196,0.859537111,0.853152434,0.854748603,0.819632881,0.826815642,0.800478851,0.790103751,0.798084597,0.715881883,0.769353551,0.687948923,0.695131684,0.657621708,0.611332801,0.61292897,0.586592179,0.573822825,0.55387071,0.514764565,0.539505188,0.523543496,0.535514765,0.579409417,0.584197925,0.56424581,0.645650439,0.638467678,0.702314445,0.719074222,0.725458899,0.727853152,0.743814844,0.737430168,0.691141261,0.725458899,0.80207502,0.762968875,0.762968875,0.815642458,0.798882682,0.748603352,0.80207502,0.830806065,0.798084597,0.813248204,0.876296887,0.864325619,0.848363927,0.86113328,0.861931365
PS,20,1,0.951388889,0.963293651,0.983134921,0.987103175,0.984126984,0.999007937,0.988095238,0.992063492,0.992063492,0.998015873,0.995039683,1,0.991071429,0.989087302,0.995039683,0.993055556,0.983134921,0.976190476,0.981150794,0.976190476,0.97718254,0.97718254,0.97718254,0.972222222,0.974206349,0.97718254,0.976190476,0.979166667,0.982142857,0.987103175,0.97718254,0.98015873,0.972222222,0.972222222,0.966269841,0.95734127,0.9375,0.902777778,0.850198413,0.760912698,0.586309524,0.3125,0.048611111,0,0.183531746,0.44047619,0.60515873,0.669642857,0.709325397,0.738095238,0.733134921,0.697420635,0.640873016,0.589285714,0.541666667,0.513888889,0.512896825,0.560515873,0.628968254,0.71031746,0.774801587,0.824404762,0.858134921,0.876984127,0.902777778,0.906746032,0.920634921,0.925595238,0.941468254,0.943452381,0.948412698,0.950396825,0.952380952,0.945436508,0.94047619,0.945436508,0.941468254,0.936507937,0.927579365,0.921626984,0.91765873,0.916666667,0.890873016,0.875,0.869047619,0.87202381,0.862103175,0.840277778,0.798611111,0.75,0.721230159,0.678571429,0.64484127,0.629960317,0.624007937,0.604166667,0.573412698,0.558531746,0.583333333,0.599206349,0.591269841,0.604166667,0.62202381,0.633928571,0.668650794,0.69047619,0.709325397,0.721230159,0.721230159,0.744047619,0.75,0.750992063,0.761904762,0.774801587,0.786706349,0.795634921,0.8125,0.827380952,0.826388889,0.824404762,0.836309524,0.842261905,0.858134921,0.875992063,0.870039683,0.865079365,0.87797619,0.866071429
PS,20,2,0.649760766,0.580861244,0.795215311,0.844976077,0.869856459,0.900478469,0.848803828,1,0.91291866,0.966507177,0.919617225,0.908133971,0.96076555,0.858373206,0.888995215,0.955023923,0.870813397,0.909090909,0.870813397,0.877511962,0.910047847,0.88708134,0.888995215,0.942583732,0.918660287,0.93492823,0.971291866,0.893779904,0.915789474,0.902392344,0.962679426,0.931100478,0.882296651,0.925358852,0.864114833,0.909090909,0.884210526,0.886124402,0.805741627,0.660287081,0.459330144,0.154066986,0.040191388,0,0.288038278,0.482296651,0.602870813,0.682296651,0.729186603,0.728229665,0.69569378,0.634449761,0.653588517,0.563636364,0.541626794,0.555023923,0.513875598,0.609569378,0.662200957,0.715789474,0.76937799,0.803827751,0.892822967,0.848803828,0.888038278,0.901435407,0.928229665,0.916746411,0.920574163,0.867942584,0.971291866,0.911004785,0.922488038,0.946411483,0.881339713,0.908133971,0.958851675,0.910047847,0.910047847,0.901435407,0.902392344,0.866028708,0.881339713,0.85645933,0.84784689,0.854545455,0.75215311,0.827751196,0.733971292,0.762679426,0.716746411,0.674641148,0.68708134,0.658373206,0.640191388,0.628708134,0.584688995,0.610526316,0.585645933,0.600956938,0.660287081,0.666028708,0.640191388,0.731100478,0.711961722,0.790430622,0.809569378,0.813397129,0.799043062,0.83062201,0.824880383,0.772248804,0.80861244,0.894736842,0.848803828,0.853588517,0.903349282,0.888038278,0.825837321,0.885167464,0.9215311,0.888038278,0.900478469,0.973205742,0.961722488,0.945454545,0.955980861,0.964593301
PS,20,3,0.655862726,0.573879886,0.799809342,0.853193518,0.865586273,0.901811249,0.841754051,1,0.913250715,0.96663489,0.920877026,0.897998093,0.960915157,0.864632984,0.887511916,0.95042898,0.874165872,0.905624404,0.873212583,0.880838894,0.913250715,0.887511916,0.894184938,0.939942803,0.918017159,0.936129647,0.973307912,0.889418494,0.91706387,0.90085796,0.967588179,0.936129647,0.877025739,0.930409914,0.86749285,0.908484271,0.887511916,0.886558627,0.80171592,0.662535748,0.458531935,0.150619638,0.038131554,0,0.286939943,0.47950429,0.599618684,0.682554814,0.729265968,0.728312679,0.689227836,0.629170639,0.650142993,0.562440419,0.541468065,0.549094376,0.512869399,0.600571973,0.659675882,0.71115348,0.772163966,0.808388942,0.891325071,0.846520496,0.891325071,0.905624404,0.926596759,0.923736892,0.923736892,0.870352717,0.978074357,0.913250715,0.923736892,0.949475691,0.882745472,0.906577693,0.962821735,0.915157293,0.911344137,0.897044805,0.903717827,0.869399428,0.887511916,0.858913251,0.855100095,0.860819828,0.755004766,0.831267874,0.745471878,0.769304099,0.72735939,0.679694948,0.687321258,0.652049571,0.642516683,0.623450906,0.583412774,0.610104862,0.587225929,0.599618684,0.654909438,0.662535748,0.632030505,0.72735939,0.714966635,0.794089609,0.811248808,0.809342231,0.809342231,0.833174452,0.832221163,0.781696854,0.816968541,0.90085796,0.845567207,0.852240229,0.911344137,0.894184938,0.828408008,0.891325071,0.924690181,0.894184938,0.908484271,0.97521449,0.96663489,0.943755958,0.955195424,0.967588179
PS,21,1,0.964751958,0.971279373,0.979547433,0.990426458,0.991731941,0.998259356,0.998259356,0.999129678,0.998259356,1,0.993907746,0.999564839,0.992167102,0.992167102,0.993472585,0.988250653,0.98259356,0.97824195,0.976066144,0.972149695,0.971279373,0.971279373,0.970409051,0.969103568,0.969103568,0.96997389,0.971714534,0.9743255,0.976066144,0.97824195,0.973455178,0.972584856,0.966492602,0.962140992,0.955613577,0.946475196,0.924717145,0.888598782,0.835944299,0.738903394,0.561792863,0.297650131,0.052654482,0,0.165361184,0.409051349,0.562663185,0.629677981,0.665361184,0.692341166,0.694952132,0.658833768,0.605308964,0.548738033,0.493907746,0.462140992,0.462140992,0.512619669,0.585291558,0.66362054,0.72845953,0.777632724,0.815056571,0.837249782,0.85770235,0.872497824,0.884247171,0.892950392,0.901653612,0.902523934,0.909051349,0.910791993,0.907310705,0.899912968,0.894691036,0.895996519,0.897302002,0.891209748,0.877284595,0.871192341,0.867275892,0.859007833,0.838120104,0.819408181,0.812010444,0.817232376,0.811140122,0.783289817,0.738468233,0.688424717,0.644038294,0.603133159,0.562228024,0.542210618,0.537859008,0.51740644,0.483899043,0.468668407,0.487815492,0.508268059,0.510879025,0.519147084,0.533072237,0.555265448,0.583986075,0.60791993,0.627502176,0.64229765,0.649260226,0.662315057,0.673194082,0.674934726,0.688424717,0.701044386,0.712358573,0.725848564,0.737597911,0.746736292,0.752828547,0.756744996,0.761966928,0.769799826,0.779808529,0.794604003,0.798955614,0.799825936,0.800696258,0.793733681
PS,21,2,0.82201087,0.790307971,0.899003623,0.923913043,0.93115942,0.951992754,0.921195652,1,0.953351449,0.978713768,0.956974638,0.944746377,0.973731884,0.927083333,0.937952899,0.966032609,0.922554348,0.940217391,0.918931159,0.919836957,0.937047101,0.922554348,0.924365942,0.946557971,0.936141304,0.944746377,0.963768116,0.926177536,0.937047101,0.929347826,0.961503623,0.942934783,0.91259058,0.933876812,0.895833333,0.90942029,0.886322464,0.864130435,0.788496377,0.65625,0.443387681,0.15307971,0.002264493,0,0.239583333,0.449275362,0.562952899,0.629528986,0.668478261,0.680706522,0.658514493,0.606884058,0.58423913,0.510869565,0.47192029,0.465126812,0.453804348,0.533514493,0.597826087,0.663949275,0.726449275,0.769021739,0.827898551,0.818387681,0.845108696,0.861413043,0.876811594,0.877717391,0.885869565,0.862318841,0.912137681,0.878623188,0.883605072,0.886775362,0.855978261,0.86865942,0.894927536,0.865036232,0.857789855,0.848731884,0.846467391,0.822916667,0.816576087,0.794836957,0.792572464,0.797101449,0.740036232,0.75,0.682518116,0.66259058,0.620471014,0.572463768,0.55298913,0.530797101,0.513586957,0.488677536,0.451086957,0.464673913,0.471467391,0.485960145,0.514945652,0.526268116,0.522192029,0.581974638,0.585597826,0.639492754,0.66259058,0.664402174,0.663043478,0.685235507,0.685235507,0.664402174,0.685688406,0.736413043,0.71875,0.731431159,0.760416667,0.751811594,0.729166667,0.764039855,0.780344203,0.768115942,0.783514493,0.822916667,0.819746377,0.810688406,0.811141304,0.808423913
PS,21,3,0.825700311,0.789684304,0.899955536,0.922632281,0.934637617,0.947976879,0.918630502,1,0.956425078,0.981769675,0.955980436,0.946642952,0.972876834,0.92663406,0.939084037,0.967096487,0.926189418,0.94175189,0.919519787,0.919964429,0.938194753,0.925744775,0.926189418,0.949310805,0.940417964,0.947087594,0.967096487,0.928412628,0.938639395,0.934192975,0.964428635,0.946642952,0.916851934,0.936416185,0.90084482,0.911960871,0.891062695,0.866162739,0.790128946,0.657625611,0.449088484,0.160071143,0.003112494,0,0.241885282,0.449977768,0.566029346,0.631836372,0.671854157,0.685638061,0.662516674,0.606936416,0.590040018,0.514006225,0.476656292,0.467318808,0.458425967,0.536238328,0.602934638,0.670075589,0.73277012,0.777678968,0.831480658,0.823921743,0.853712761,0.867941307,0.883948422,0.885282348,0.890618052,0.868830591,0.920409071,0.8879502,0.893730547,0.898176968,0.865273455,0.876834149,0.901734104,0.873277012,0.864384171,0.857269898,0.854157403,0.832369942,0.826144953,0.803023566,0.796353935,0.804357492,0.749666518,0.76078257,0.690973766,0.670520231,0.625611383,0.57981325,0.558915073,0.538016896,0.52378835,0.495331258,0.459315251,0.474433081,0.479324144,0.49355269,0.522899066,0.530902623,0.531347265,0.587816807,0.593152512,0.647843486,0.668297021,0.671854157,0.675855936,0.697198755,0.698532681,0.67896843,0.699421965,0.749666518,0.734548688,0.740773677,0.77145398,0.765228991,0.742107603,0.776789684,0.795464651,0.781680747,0.797687861,0.836371721,0.830591374,0.819475322,0.824366385,0.822587817
PS,29,1,0.943838384,0.949494949,0.971313131,0.981414141,0.990707071,1,0.997171717,0.99959596,0.994747475,0.995555556,0.991919192,0.995959596,0.990707071,0.988686869,0.984646465,0.981818182,0.972525253,0.966868687,0.962020202,0.959191919,0.955959596,0.956767677,0.952727273,0.955151515,0.954343434,0.954343434,0.961212121,0.961212121,0.964040404,0.966464646,0.964848485,0.960808081,0.956767677,0.950707071,0.941010101,0.931313131,0.906262626,0.870707071,0.813333333,0.709090909,0.52969697,0.271515152,0.047272727,0,0.149494949,0.371313131,0.515151515,0.574141414,0.606060606,0.621414141,0.608484848,0.554747475,0.492525253,0.423030303,0.362020202,0.320808081,0.313939394,0.360808081,0.442828283,0.537373737,0.621414141,0.687676768,0.734949495,0.766868687,0.795151515,0.812929293,0.830707071,0.842424242,0.854949495,0.858989899,0.870707071,0.871919192,0.874343434,0.868686869,0.860606061,0.865858586,0.872323232,0.864242424,0.852525253,0.842424242,0.839191919,0.827070707,0.804040404,0.781010101,0.77010101,0.767676768,0.751919192,0.721212121,0.667070707,0.611717172,0.557575758,0.508282828,0.456565657,0.433131313,0.434747475,0.411717172,0.358383838,0.31959596,0.321616162,0.326060606,0.323636364,0.325656566,0.331717172,0.347474747,0.363636364,0.381818182,0.391111111,0.397575758,0.4,0.406868687,0.413737374,0.412121212,0.421818182,0.433131313,0.443232323,0.456969697,0.471515152,0.477171717,0.486060606,0.492525253,0.500606061,0.51030303,0.518787879,0.52969697,0.532525253,0.534949495,0.538585859,0.53010101
